"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,
"Gabon","646","Gross Domestic Product","NGDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"156338643509.789","172768020204.606","189397537653.934","210190198364.385","225911419674.951","243647336233.027","266485444212.004","292504769611.33","318973232824.695","357657052223.405","406735189454.607","485879944769.828","662631008502.407","841021360417.639","759302765358.901","593356574096.432","709342890552.539","998300736206.647","1157786039005.83","1312194301023.86","1456889963286.65","1606552295878.82","1739438319802.85","1754890183049.83","1152267516417.62","1259216484177.07","1474041531490.8","1725761027046.43","1623126709687.39","1576333792775.27","1630196602848.21","2477827700787.31","2635848704874.38","3101850398981.13","3310890921268.96","2816669289105.01","3057337440083.36","3842277679402.57","3679028000000","3701273000000","3776236000000","4097532000000","4989260000000","5309448000000","5961579000000","6944822000000","5738118531095.4","7111476556508.56","8581582503203.43","8766489229836.65","8690517447519.05","8988325164285.52","8136435651940.93","8355902678657.75","8982939665613.47","9563790894286.15","10130883275020.4","10772399990287.3",
"Gambia, The","648","Gross Domestic Product","NGDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79899951.5488784","81330744.5674851","91399869.09635","107178549.482378","111910020.315106","118456888.36167","137042865.938681","122588189.49783","140224029.932546","163055802.976372","196463640.607909","235789570.041245","310551528.881331","401099873.364672","508675939.168242","515992901.397548","619536113.927727","627291066.371743","687422461.989215","753415021.783016","874365555.931323","891685441.489555","1128534876.49835","1566294983.98262","2144779161.62751","2360556069.20713","2803367809.97922","3416347426.36091","3995177876.82202","4389300997.47565","4816821824.01654","5014355934.8254","5220596925.67862","5593514915.01796","6033257413.84003","6464796297.10457","7103952102.27975","7768486373.35345","9462342560.08976","10629093191.7983","14469612460.2702","17380979819.5969","17836042420.034","18384961495.7098","19870634838.9162","21432734776.9879","23996694325.3404","26661940003.4025","26464778672.5638","29191004221.6949","32319856643.6966","34379970334.095","38202833802.3185","42371617187.8426","47458501749.9077","52658795179.2806","58428913840.265","64831296670.0077",
"Georgia","915","Gross Domestic Product","NGDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11319.105757864","14351.2807995688","127825.5941451","10702490.0107211","906418849.09434","2443236463.37666","3846561598.44248","4638119520.75377","5040194844.21543","5664888589.35653","6012733248.21446","6647115578.75894","7455063657.69034","8564092781.36597","9824295478.90065","11620942438.4908","13789913218.2153","16993778789.7225","19074852303.6296","17985954595.1509","20743364248.8422","24343986583.4647","26167283503.2558","26847354249.0551","29186955957.8772","30865343456.8829","33367915512.5503","36595617416.3081","39962142063.5298","43626291211.1133","47626402604.8387",
"Oman","449","Gross Domestic Product","NGDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57549947.686684","71211894.2085355","88117105.2430419","107689361.128774","130292873.190885","148584884.178124","185666259.087395","218317587.993574","236098621.516546","251500921.650521","286771602.353643","275294246.876913","411007003.979629","631184642.693631","855146847.324097","979231054.118784","980265135.742686","1333905035.81358","2117143805.71775","2577014824.59845","2704210896.96852","2834509559.86431","3123885348.44457","3470285524.96806","3038154854.62183","3206522699.61824","3116539739.54762","3482947062.32893","4342665196.20456","4198273174.61322","4606474556.64637","4611558771.87544","4766495645.8896","5098764007.52919","5656894806.1914","5856664127.96166","5149252027.33208","5768290065.3998","7270923400.18236","7234499852.92611","7482132022.57521","8034370307.57449","9201915198.43528","11600829608.5129","13896479524.5359","15674086333.5527","22781866792.0539","17961372716.6009","21850163253.8026","26032988839.2624","29003813189.0333","29606753961.7604","29906200330.6195","23138637827.5327","23312988901.9851","25052123756.5825","26571630625.0334","27728100689.3012","28607479995.6131",
"Pakistan","564","Gross Domestic Product","NGDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20800000000","22500000000","21800000000","21900000000","21200000000","22700000000","26600000000","28400000000","28000000000","31500000000","34800000000","36500000000","35184548529.0662","35322093663.1302","38337783109.3772","42080860079.964","47616552028.2501","50678726635.5465","53296952919.666","56776737796.5615","57899740043.4057","62810097791.8096","66330234371.0048","87277411074.2089","116682353222.61","147548323275.258","165393743115.025","189070114448.797","217086513491.571","255236530195.663","305508010510.729","361405916162.246","421116696060.466","473377106689.572","545367030499.155","613381691891.391","668431281739.467","743710540333.601","877401473460.809","998765195778.143","1037956825409.01","1236063698038.27","1465204827593.83","1620620333636.89","1897883775009.08","2268460710646.11","2577561736381.64","2952176117324.56","3255311547120.31","3572280789061.72","3826111000000","4209873000000","4452654000000","4875648000000","5640580000000","6499782000000","8216160000000","9239786000000","10637772000000","13199707000000","14866996000000","18276440000000","20046500000000","22378995000000","25068059000000","27383722000000","30169982001513.8","33401939210172.3","37037985199177.7","41048056916369.7","45422927563181.6",
"Palau","565","Gross Domestic Product","NGDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"149132374.508976","159542291.422596","162820060.737327","159657330.093442","175363426.273733","193525912.199905","194619691.958649","195677788.935374","197385604.779686","185845687.413545","183641500.107194","200774289.822675","215538980.991717","228310103.814741","249081705.434615","261117333.441215","272994516.470123","285415766.969513","297528812.119699","310155934.906059","322686234.676264",
"Barbados","316","Gross Government Debt","GGXWDG","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1927438000","2041232000","2102695000","2088280000","2023341000","2093550000","2488082000","2891302000","3025446000","3146085000","3440214000","3684416000","4226960622.65878","4687350020.21965","4953733878.60366","5754288602.33299","6214307898.23346","6628068041.72966","7284547281.03596","8246250222.84328","8821350951.90637","9238250402.1235","9614491260.09401","9898665074.49131","10161826953.1272","10414386572.3263","10664187500.8514",
"Belarus","913","Gross Government Debt","GGXWDG","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4767448800000","5459824590000","8793700000000","17826581574166.7","27957873328500","47682359125343.5","64970883882349.7","136382308768634","207059383873499","247116352554449","315251504417177","384471909623916","498232194742738","566660927172190","634768087992994","710480631521861","796519459303161",
"Belgium","124","Gross Government Debt","GGXWDG","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4983600000",,,,"9950500000","21990900000","29269700000","33438300000","36203500000","40689300000","40234100000","48049400000","56416700000","55510600000","54038800000","52126200000","52620600000","51750500000","54733600000","48583000000","48531400000","55452900000","54685500000","44201700000","42201700000","47543700000","61843200000","79784900000","100270500000","123828700000","168416600000","205670300000","254460600000","257845000000","245531000000","252085000000","248362000000","254266000000",,"282929000000","298227000000","311598000000","317832000000","323721000000","345647000000","373556000000","396139000000","410996000000","423996000000","423202000000","446052000000",,"507417000000","528916000000","570317000000","598417000000","15372208436.7246","15952853598.0149","17622828784.1191","18950372208.4367","20362282878.4119","23037220843.6725","26265508684.8635","30486352357.3201","35406947890.8189","40669975186.1042","67230000000","82318000000","98957000000","116047000000","130293000000","144347000000","157774000000","170133000000","182679000000","193077000000","215396080412.592","228235136046.757","244913661259.278","260186830382.113","270571360674.452","276253000000","276349000000","278409000000","277160000000","279356000000","280868000000","285886000000","287960000000","285715000000","288262000000","294695000000","297062000000","299689000000","327327000000","346957000000","363751000000","387629000000","403175000000","412770000000","428365000000","440056344253.687","449731888609.811","456513976566.042","460942997463.837","464024466852.789","466109173476.742",
"Japan","158","Gross Government Debt","GGXWDG","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4880000","4880000","28056000","40640000","46919000","55810000","53927000","238190000","252364000","250198000","249338000","246127000","240511000","227662000","241861000","246651000","249812000","255956000","257070000","260053000","275236000","274626000","277894000","267814000","326128000","409659000","410335000","421245000","413253000","506167000","518764000","568526000","584620000","617311000","1078796000","2113586000","2327063000","2305040000","2292811000","2651239000","2780341000","2742140000","2750668000","2686514000","2649719000","2657681000","2662675000","2872591000","3255228000","3489743000","4066420000","4330671000","4601891000","5049835000","5163211000","5428838000","5627502000","5985699000","6447554000","6576207000","6842779000","7053268000","7911009000","8916574000","9779803000","10525072000","11302386000","13355275000","17921465000","23565767000","31002748000","41786368000","57152101000","85114962000","151951523000","199454328000","265341000000","360627000000","524408000000","637285000000","554007000000","645463000000","826678000000","851134000000","932737000000","1057211000000","1000248000000","970279000000","1075466000000","1252970000000","1340283000000","1222946000000","1280664000000","1184564000000","1349211000000","1766874000000","2662274000000","3818407000000","4785834000000","7783500000000","8994800000000","11752900000000","17737600000000","21134000000000","26123500000000","36365000000000","49792900000000","66752700000000","86968900000000","107184600000000","129983100000000","149841400000000","167556600000000","187808000000000","205921200000000","223151500000000","247917500000000","264919000000000","277930600000000","290684600000000","301288000000000","316781400000000","347531300000000","379330800000000","427418200000000","476974200000000","523679200000000","570832200000000","623290400000000","684696300000000","733069000000000","776689100000000","818560700000000","845917000000000","910014600000000","939458400000000","942424000000000","938808000000000","961380300000000","990554000000000","1.0417191E+15","1.0832431E+15","1.1248659E+15","1.1647631E+15","1.20033119909215E+15","1.22904214937306E+15","1.25202240426168E+15","1.27274122518878E+15","1.29209595521301E+15","1.31212872024834E+15","1.33408966788573E+15",
"Jordan","439","Gross Government Debt","GGXWDG","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48300000","56100000","77400000","97200000","118100000","135800000","173200000","203500000","255800000","334000000","384100000","473700000","577700000","677800000",,,,,,,,"6067078707.2749","5934663584.2052","5465228192.37148","5319511534.37291","5503877526.61619","5418960093.67167","5591493630.37693","5479029458.49589","6154431511.99812","6240647553.95479","6027241604.03846","7195088419.99658","7195088419.99658","7901693209.53941","7524759188.41381","8148500000","8949290000","9394160000","9394160000","10954960000","12591810000","14482750000","17965120000","20674000000","22651600000","24377269605.5872","25094698368.9942","25839690163.5352","26453807981.9869","26983472701.8585","27363836459.6542",
"Kazakhstan","916","Gross Government Debt","GGXWDG","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"664317733226.018","690066481880","668700345000","614799545565.023","680981148885.25","754748673200","1086119641477.03","1739377060411.24","2330493923972.37","2869778691757.92","3760674117081.45","4536779981005.34","5751545329006.86","6895705014518.63","7795806280617.93","9059221270502.96","10776133851690.3","12819410602398.9","15082291859425.3",
"Belize","339","Gross Domestic Product","NGDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41598920.6487979","65178581.400101","62368577.842164","60498415.7788195","51936515.3364633","33815473.6928222","34583640.5602726","44182656.7016943","55948958.4720396","70592197.849197","117254622.64796","154783382.14678","188173296.786069","181515328.590523","212040026.61722","212842445.257908","280273550.211795","344433337.112191","358810017.04256","358500017.027836","377970017.952611","421800020.034424","418380019.871983","455750021.646963","533040025.318041","629800029.913894","726300034.497398","824021191.821963","889268539.699292","1036104574.97605","1119262978.89947","1161257269.80023","1239930198.31994","1282539946.64291","1308769211.70937","1377769186.3609","1464688341.72927","1664144929.30555","1743721221.85932","1865103740.96809","1980748077.83213","2115690974.02507","2228445091.36475","2434935202.28872","2581146793.06306","2739207987.97143","2677031295.38629","2796724431.67549","2977788929.79477","3147734647.09943","3248588521.88011","3398308264.11019","3525585947.88823","3681711517.20289","3862563010.14602","4042309461.60975","4227338633.78822","4414726173.65335",
"Benin","638","Gross Domestic Product","NGDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108449914831.102","123316112173.543","137311724691.326","148760997213.345","159697370591.833","167017506222.711","178756927426.2","187698914347.036","203611457616.833","213317029790.89","241441092014.708","263911002016.564","279208552861.346","191146411639.804","215772721793.883","250502234024.023","279329895779.621","327908991052.16","379049499242.62","327506979012","379347201444","416633918808","465499702248","499044469130.1","491369566691.028","498806726470.668","514597545044.358","509102534581.548","533629545109.527","560387826657.196","594416368922.725","644069732826.384","887259268583.539","1082965970875.15","1207834857201.67","1323938197459.06","1448386288080.15","1532408908404.41","1679702098216.43","1832200000000","1956700000000","2067900000000","2140013068458.01","2298714602241.13","2460243693605.21","2638975157808.47","2970543852906.9","3109133618620.12","3247926563225.77","3443300000000","3851049903690.44","4104200000000","4287406959105.62","4542640005342.45","4887258415785.21","5276522102499.12","5704456331176.09","6158946274448.12","6670816899514.05",
"Bhutan","514","Gross Domestic Product","NGDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"270054161.667973","286157156.869483","299730838.697687","329257169.865452","361205076.358317","378795194.059665","412759111.621596","457996665.704717","491207782.735937","526846179.343876","604019401.220377","743773030.302902","719191669.33773","783524754.719956","845439183.854198","762011691.95488","846624489.848126","1000057716.43835","1188512215.56568","1365491707.23521","1573083514.86988","1832361145.38406","2065293409.3483","2379887838.05634","2962687407.0636","3644386875.0591","4242339441.53192","4925336122.2819","5538615989.28485","6177145995.95121","6929380789.11066","7943943805.66197","9290489209.58181","10663269043.6778","12449405791.2233","14676711582.0269","17081675532.3077","19037749091.8403","21107616153.0716","24292734135.6354","27539991517.1408","30409762562.3974","33978839199.152","38392825767.9318","45068312114.7968","52102140014.7143","58000120517.7054","66868781515.0002","79195749373.1215","92684022113.2999","106086014562.311","121888327080.023","140908509983.238","162516579356.983","187320606173.135","220985980245.303","251870410709.985","284805092035.107",
